target,text
1,"Maxaa farqiya oo idiin dhexeeya markii aad kusoo biirtey baraha bulshada facebook, twitter, iwm, iyo hadda? , iyadiina farxad ayey gashay, sidii ayaana la isku afgartay in aan ku fakado si xeeladeysan , Xeerkani wuxuu dhaqan gelayaa markuu Madaxweynuhu saxiixo, Wuuna saxiixay"
1,"Sidaa darteed, kiiskan, Chelsea waxay ahayd mid aad u culus oo caddaalad ah dhibcaha qaar  , Jabkii fikirka ee kusoo dhacay wuxuu ku keenay inuu sidooda u liqo wax kasta oo dood ah oo ka yimaada, gaalada & cilmaaniyiinta  , Waxay dhiirrigeliyaan waxbarashada, diini iyo maaddiba  , waxaana ay meesha ka saartay in wax dhibaato ah ay ku qabto sicir bararka, waxaana ay carrabka ku dhufatay in  sano ay ku jirtay,"
1,"Dowladda Itoobiya ayaa diginin kama dambeys ah u dirtay Ireland , Ma waxaad hiigsanaysaa guul shakhsi ama mid xirfadeed mise way isku xiran yihiin?  , Wuxuu Madaxweynaha Dowlada Jubaland u magacaabay Marwo Saciido MaxamedMusciid latiyaha Madaxweynaha ee Arimaha bulshada , Magaalada Gothernburg ayaa Ururka Bayyon Klubb wuxuu la shaqeeyaa guud ahaan jaaliyadda Soomaalida iyaga oo xoogga saara dhalinta iyo waalidiinta"
1,"Arinkii wuxuu la dhaafi waayay inuu muquurto wabiga Inkastoo uu aad u dhibsanayey oo uusan u adkaysan karin shiirka xun ee biyaha  , Weli qof wax ku weydiistey ma wada siisay inti yareyd ee aad maalintaas haysatay  , Haddii uu maalmihii hore Kaar iyo Shilimaan soo jiidasho ah uu u tuuri jiray, waa iska dhaafay"
1,"Isygoyska waxaa ku soo jeeddo maqaayad uu ku sawiran yahay neef geel ah oo taleefan Landline ah ku hadlaya  , micnaheedu waxay tahay hadda dagaal ayaan ku jirnaa qof walboo Soomaaliya oo dhaho dagaal diyaar ayaan uahay inaan dalka difaaco , Marna nin gaaridameer cidaha biyaha ugu dhaamiyo ayaan la shaqeyn jiray"
1,"laakiin haddii aad rabto inaad tijaabiso dabeecadda qofka, u dhiib awood , Erayadaasi saameeyen Mug leh ayay ku yeeshen Qalbiga Falis, inta isheyn waysay ayay Qanciye isku duubtay,  , Boqorkii markuu arrinkaa maqlay ayaa waxa dhacday inuu wiilkii yaraa calool xumo u qaaday, markaasuu isku dayay dhawr jeer inuu dilo wiilka "
1,"ayna meel mariyeen Labada Aqal ee Barlamaanka JFS, kaas oo saldhig u ah fulinta doorashooyin wadarogol ah , Dalka inta wax looga qaban waayay, ayaa Dubai lagu soo daweeyay  , ninkii kadin geel ah foofsadaana waxa uu agtooda ka ahaa mid loo soo joogsado oo arrinkiisa la aqbalo"
1,"Gaaridameerluhu wuxuu gacanta ku raadinayaa loorar shamiiddo ah oo godka ku dhacay  , sidaa darteed isheedi ayaa iska raacday gabadha, subxanalaah!! , Odaygii oo ay horay neefi uga soo booday ayaa waayahay waa lagu siin gabadha Garaad ku jawaabay , tuugyahaw! Faraska aad seedigay ka iibisay waa faraskaygii oo aniga ayaad iga soo xadday Tuug ayaad tahay"
1,"aflagaaddo, qabyaalayd, naceyb, diin ka bax, akhlaaq xummo, fuxshiga, daroogada, iwm , oo madmadow badan oo aan kufsi shaqo ku lahdyn ka buuxo, dhiirrigelinaya dhilleysiga , iyada oo la adeegsanayo moolalka sunta ah iyo waxa loogu yeero godadka gubashada ee saldhigyada milatari ee loo adeegsaday Afghanistan"
1,"Qoyskeyga ayaad ka mid tihiin ee halkan cuntada u soo doonta ayaana ku iri  , Gudoomiyaha Gobolka Mudug Mudane Faysal Sheikh Cali oo ku hadlaya Magaciisa iyo kan shacabka Gobolka Mudug , Halkaan hoose ka daawo wareysiga oo dhameystiran oo uu arrinkan kaga hadlayo Wariye Jamaal Muxumed Cismaan"
1,"Sidii la fili karay maalintii ugu horreysay wax macaamiil ah sooma geli dukaankoodii cusbaa , Alpha Femtech, oo waydiisanaysa tabaruceyaal si ay uga caawiyaan baadhitaanka iyo horumarinta tijaabada dhar cusub  ,  Dowladda Galmudug waxay bogaadineysaa howlgalka  Ciidanka Xoogga Dalka, iyo ciidanka kacdoonka shacabka ay ku xoreeyeen Degmada Ceeldheer "
1,"Xilliga kama dambaysta ah ee Horyaalka Kubadda Cagta Ingiriiska uu ku eg yahay in ciyaartoy lasoo iibsado sidoo kale waa , , Odaygii ayaa madaxa xoqday Maya, anigu, haddee, em! Tu yaroon dhalay oo aanan u ducaynin ayaa igula talisay ayuu ku jawaabay!  , Aabe mutaxan ama single father ayaa dhici karta in dadka qaarkii u yaqaano ninka noocaa ah "
1,"Markay wexeedii aruursatay ayey miiska waxay soo saartay dhawr gabal oo macmacaan ah oo ay jeebka ku haystatay, , Halgan dheer oo ugu dambeyn miradhalay ayuuna ku gaaray heerka uu maanta joogo , Waxayse na dheer yihiin in ay is cafiyeen oo ay xasuuqii ka dhigteen taariikh la xuso "
1,"Jid qodxo badan ayuu qaaday  , Nasiibdarro, wax noocaas oo kale ma dhici doonaan  , Madaxweynaha oo Danjireyaasha la wadaagay sida geesinimada leh ee Ciidamada Qaranka oo kaashanaya shacabka Soomaaliyeed  , intuu qoslay ayuu dhahay saxib wax yar sug asxab badan buu u yeertay "
1,"ay ula dhaqmayaan dadka mudddaharaadka ka wada magaalada Laasacaanood ee gobolka Sool, , Waxay ii noqotay hooyo labaad oo i bartay dhaqanka iyo anshaxa Finishka iyo sida loola shaqeysto , Mar kale ayuu isku dayey, markaanse wuxuu toos ugu dhex socday wabigii, biyihii aan hagaagsanayna waxay ka wasakheeyeen surwaalkiisii "
1,"Waraabaha ayaa waxa laga sheegay inuu yidhi âaniga iyo xoolaha wax dhib ahi nooma dhaxeyso  , XOG Ismaaciil C Geelle oo ugu yeeray Jabuuti A/MADOOBE , Calool adayg waa Alla wehelkii, ee hadday dan mooddo baddunna buurta ha talowdo ayuu isku tirtirsiiyey "
1,"Wuxuu ugu tagay raggii amarka la siiyey oo mid walba cad soo qaaday mid walbana ka kale ka qarinayo cadka uu doorbiday  , Shir looga hadlayay dhibaatada maandooriyaha oo lagu soo gabagabeeyay Muqdisho , âœHadaanan laga xoreyn meelaha ay heystaan AlShabaab, "
1,"haddana xoog ku haysta qabaa il iyo degaanno aan oggolayn in Soomaali la kalagooyo , Weriyaha VOA Maxamed Shire ayaa warkan ka soo diray Wajeer , Sannadii  kii waxaan ka mid ahaa caruurtii waagaasi ku dhalatay cisbitaalka guud ee caasimadda Hargeysa,"
1,"kadibna waxay u tageen qaar ka mid ah hoteellada iyo maqaayadaha Muqdisho  , Waraaq kasoo baxday Wasiirka Cadaaladda Puntland, Maxamed Cabdiwahaab Axmed ayaa lagu faray xabsiga afar qodob, kuwaas oo kala ah , marna waan murugooday oo meel aan u ciirsi doonto ma aqaano oo xitaa deris ii garaabayo ma jirro "
1,"kolkaasay tidhi âaniga ayaa kugu soo warcelin doonaâ  , Sidoo kale ma illoobi jirin saca ama wanka  dad dilka ah ee i hertiya, oo markaan meel fog ka arko waa ka carari jirey! , si xun ayey u dhaawaceen isagoo dhiig baxaaya ayuu kushiinka aktiisa ku rafanayaa, "
1,"Johnson wuxuu sheegay inuu u soo bandhigay inuu ka caawiyo hogaamiyaha Ukraine inuu u qaado meel nabdoon, , Ha illoobin, waalidku waa ku jecel yihiin laakiin addoomo kuuma aha, Alle ayay addoomo u yihiin isaganaana ku filan Naftaada u tur!  , kaas oo socon doona ilaa xagaaga "
1,"Qoorqoor oo shaaciyay  deegaan oo laga qabsaday AlShabaab! , Dhinacyadeyda ayay soo fariisteen  , Iyadoo la qorsheeyay in xoog loo adeegsado qabashada Xudhuun iyo wixii taabacsanba , markaasuu yiri âœDabagaale anigu waan ku cayaarsiinayey, adna waad dhib satey ee maxaan kugu sameeyey?â "
1,"ayna saddex bilood gudahood isaga dileen dad ku dhow hal milyan  , Weligeed hooyo ima dhihin  qofkaasu waxba nooma aha  , Ku guuleysiga Koobka Adduunka ee Portugal waxay ahayd riyada ugu weyn ee xirfadeyda , Waxaa lagu sheegay inuu ahaa nin xukun adag xikmadse badan"
1,"kaas oo u dhaxeeyay ciidanka dowladda iyo kuwa AlShabaab , Manalaha Aqoon Iyo Caqli Uu dalka ugu mamulo Qab madaxwayne waxa horay loo ogaa wixi uu samaynayey isoo madaxwayne soomaray uu geela  ku Qorijiray , Kuma sii jiro qof agoon & ogaal loo tiranaayo inuu codkii beesha dadka lasoo dhax fariisto!  , Waa arin fiican hadii xasan sh mmaxamud"
1,"salka dhulka ayaa wali loo dejiyay ka faa'iideysiga iyo rabshadaha  , waxana uu xilli danbe habeennimadii jeediyey khudbadiisii u danbeeysey ee macasalaamaynta , waa hadii lagu soo qaado markay la kulmayaan dadka rayidka ah , Sidoo kale wuxuu ka hadlayaa deeganadii ay ciidanka dowladda iyo kuwa deegaanka ay kala wareegeen AlShabaab saacadihii lasoo dhaafay"
1,"Goobjoog News ayaa waxay u kuurgashay sicir barar muddooyinkii ugu dambeeyay  laga dareemayay Shaaxa, , Waxaan xufta ku marnay Towfiiq, oo aan uga baxnay dhulka Murusade dego, ,  daqiiqo marka ay dheesha mareysay kooxda martida loo ahaa ee Nottingham Forest ayaa dhalisay goolka barbardhaca , maamul xumo, aqoon xumo dhinaca hawlwadeenadda caafimaadka ee ka shaqeeya ah,"
1,"ee shaqada aad qabaneyso u gudo sida fiican, dadkana una dhaqan sida ugu wanaagsan,  , Iridda isbitaalkana waxaa taagan carruur iyo haween fasemask ka iibinaya dadka soo gelaya  , Haddaba Haaruun Macruuf ayaa tababarka ciidanka ee Eritrea su aalo dheeraad ah ka wweydiiyey Lataliyaha amniga Xuseen Shekeh Cali , Waxay sheegaan dadka ugu badan ee waddammadooda ka ganacsada inay Itoobiyaan yihiin, "
1,"Sidii sheekada loo darandoorinayay ayaa midi Timirta ammaanay  , Madaxweynaha ayaa tilmaamay muhiimadda ay dalka u leedahay dhammeystirka doorashadu,  , Maalin maalmaha ka mida ayay dacawo u soo dhacday beer "
1,"Dadkii xaafadda looga tira badnaa waxay billaabeen in waxa yar ee ay haysteen ay keensadaan gurigiisa ama dukaankiisa  , ayaa ku sugnaa guriga uu gobolka Florida ku leeyahay ciyaartoygii hore ee dagaalka karateega noocyada kala duwan leh, Jos  Aldo , Sida Yuusf Garaad sheegay, markii la sii deynayay ayay u yeereen Madaxweynaha iyo Taliyaha Nabadsugidda oo isla fadhiya "
1,"Waxaan halkan idiinku soo gudbinaynaa  qodob o horseeday gusha uu gaaray milkiilaha Amazon, Jeff Bezon , In la isku sameeyo dil qorsheysan waxay u baahan tahay in dadka ay ku dhex jiraan dad si gaar loo baadi goobaayo si logu fuliyo qorshaha , markasta oo aad wax ku cajabiyo aragtid dheh maansha allaah waayo suntii ishaa jabaysa"
1,"kaas oo gundhig u noqon doono nabad ka islaaxda Itoobiya , Libinta maanta badda uga soo hoyatay Soomaaliya waa miraha geedkii uu Xasan Shiikh beeray   , isla markaana saameeyey ilaa xiniinyahu halku ka gaadho"
1,"oo maanta ka dhacay caasimadda Soomaaliya ee Muqdisho,  , Qofka fiisahan wata wuxuu noqon karaa muwaadin dalkiisu ka baxsanyahay kan dal oo hadda la filayo inay kuwa kale kusoo biiraan , Kooxaha heerka sare ee Ingariiska ayaa qarash gareeyay ku dhawaad  bn xilli ciyaareedkan,"
1,"Wuxuuna warka ku billaabay âœHadalka waa la igu kadiyay oo kuma soo talagelin , Baabuurta magaalada oo dhan ba isaga ayaa iska lehâ  , Roobku kama qaadi jirin, qof kastana wuxuu noloshiisa u maareyn jirey si fudud "
1,"Waxaa suuragal ah inaad aragteen warbixinno sheegaya in iftiinka ka soo baxaya walaxdaas cagaarka ah uu ifin doono samada,  , Messina Denaro ayaa laga soo qabtay âœgudaha xarun caafimaad oo ku taalla magaalada Palermo, , Sababtoo ah isaga ayaa ii shaqeyn jiray "
1,"Shirka ayaa diirada lagu saari doonaa dabargoynta argagixisada Alshabaab oo caqabad weyn ku ah horumarka iyo nolosha shucuubta gobolka,  , Cidda uu TV ugu jiro ayaana ciyaarta laga wada daawanayay   , Xusuustayda kama goâdo dhacdo ay Maryan Mursal uga warrantay wareysi uu Cumar Seerbiya  uga qaaday Goobjoog"
1,"Waxa uu Mareykanka tegay ka hor inta aanan kowdii Janaayo la caleema saarin ninka xilka kala wareegay ee xisbiga garabka bidix, Luiz In cio Lula da Silva , Barigaa haddaba dadku waxay guran jireen baalka gorayada,  , Maalintii ka dambeysay ayuu mar kale noo yimid isagoo sidiiyoo kale gacantiisa wax ku qarinaaya wuxuuna yiri yaa ku nasiibsanaaya?"
1,"Weligay uma malaynayn in aan ku guulaysan doono abaalmarin heer sare ah! , kadib bay habeen oo dhan biyo ku shubaysay, durbaana ay ku garaacaysay , Marka hore aan isla fahano waa maxay ganacsi? , Sababo badan ayaa jiray, balse waxaan soo qaadanayaa Dhawr qodob kuwaas oo mudan in loo iftiimiyo Bulshada"
1,"anigoo dhowraya midnimada dalka iyo inaan dib loogu laaban burbur iyo dhibaato si aan ugu turo shacba Soomaaliyeed,  , Si dhakhso ah ama hadhow, xaaladda degdegga ahi waxay imaan doontaa xeebtayada  , isagoo dalka u talinayey tan iyo   , Dadkii ayaa waydiinaya, goorta uu nin fiican noqday siyaasigii uu maalmahaan ku sheegayay in uu yahay tuug xaday hantidii qaranka"
1,"sidii aan kuula yaabi jirey markaad iiga digto arrimaha iyo saaxiibbada qaar   , Qoraal dheer oo juhdi badan kaa galay ayaad Facebook soo dhigee Qof ayaa comment ka soo bixinaya isagoo nus daqiiqo yaalla , sidii dhacday xilliyadii dagaallada Ciraaq iyo Afghanistan, waxay noqon doonaan xeelado laga soo gudbay"
1,"Haddii uu arkay in isaga la danaynayo, waaba iska dhaafay wicitaankeeda oo keeda ayuu sugaa , Nin saaxiibkey ah oo dekadda ka shaqeeyo ayaan ku iri dadkaan xay ahaayeen?  , Waan soo fakaday, waxaan aaday Kenya, "
1,"Culeysyo badan ayaan kala kulmaa in aan labo shaqo isku kor wado, oo aan subixii ilaa habeenkii shaqeeyo, laakiin waan u sabraa oo nin rag ah ayaan u ahay , Sida culeysyada dagaal ee aadka u xun ay ugu badnaayeen dalal shisheeye , Waxa uu sidoo kale isku dayay in uu ka hor joogsado Putin tillaabo militari isagoo u sheegay in Ukraine aysan ku biiri doonin NATO mustaqbalka dhow"
1,"una malaynmahayo in cid mid ka wanaagsan keeni karta ay jirto  , Qoraagu isagoo hadalkii sii wata wuxuu yiriâ Habdhaqankaaga, akhlaaqdaada iyo anshaxaagu,  waa wax isu tegay oo aad ka dhaxshay dad kala duwan  , sidaa daraaddeedna xil badan iska saarin , Guud ahaan, waxaan ku soo koobayaa waa adiga qofka isbeddelka sameyn kara ee ma ahan qofkale ama shahaadooyinkaaga oo kali "
1,"Kheyre ayaa noqday mid ka mid ah shaqsiyada loogu mutaabacayn badanyahay madaxda Soomaalida,  , Waa la hadlaana looma hadlo ee maxaa haray baa loo hadlaa , Sidoo kale, Caadi ayay la tahay in uu isaga haro mashaariicda qaar, uuna ku daro waxyaabaha uu khibradda u soo yeeshay  , kalana qeybgalo munaasabadaha diiniga ah iyo kuwa kale ee waalidka lagu raalligelinayo"
1,"qoladaan banaanka nooga soo duushay  oo siyaasadda shisheeya wadata  nabadda Soomaaliya  iyo horumarka Soomaaliya ma hor istaagi karaan   , Inta aan ogahayna, shirkaddiisu waa tan kaliya ee leh hey'ad samafal oo taakuleysa dadka danyarta ah  , Dadka kale iska dhaafe, qaar ka mid ah ehelkaada iyo asxaabtaada ayaan guul iyo horumar kuu ogooleyn"
1,"Caruurtaa waxaa ugu weynaa gabadh  jir ah oo la wariyey inay qurux iyo qiimaba bogcad cidla ah u taagnayd  , si ay ugu qeyb galaan shirka dib u heshiisiinta Koofur Galbeed, kaas oo lagu wado inuu furmo halkaas , kaasi oo lagu baadigoobayo laguna burburinayo AlShabaab, howlgalkaasi oo jihooyin badan ah,"
1,"oo ay maaanta ku jirto baadigoob nabadeed, ayna diyaar u yihiin in ay dhexdoodu heshiiyeen, ayna la fariistaan qabiillada kale ee ay wax kala tabanayaan  , waxaase isticmaalo dad ka yar kun qof oo ah madaxda dowladda, xitaa shaqaalaha riyadka looma ogola , Wuxuu ku guuleystay in hay'addii uu  sano ka hor ku riyoonayay ay maanta tahay mid madaxbannaan oo ay ka shaqeeyaan  qof ka badan, "
1,"taas oo furfuri karta caqabad kasta ee keeni karta in wasaaraddu ka shaqeysiin weyso mashaariicda baaxadda leh ee loo dhisay , Maahmaah Soomaliyeed ayaa tidhaa, talo walaalkii diide, turunturo ma waayo , maadama ay soo korodhay teknooloojiyada casriga ah ee lagu kaxeeyo baabuurta"
1,"Arrinta xiisaha leh waa sida ay isugu xiran yihiin oo ay u yihiin hal qoys oo iska warqaba, isuna gurmado waqtiyada adag  , waxaana qodobbaddii lagu heshiiyay ee uu Cabdullaahi Yuusuf dalbaday ka mid ahaa in la soo celiyo Wasiirradii isa casilay  , Waddamada khaliijku waa gobol ay usoo shaqo tagaan ummado badan oo sideennoo kale dan yar ah, "
1,"VOA  Xuquuqdu way dhowran tahay , nimanka aan la taaganahay oo uu ogyahay wixii ay nagu dhigeen ayuuba igaaga xanaaqsan yahay , haddana cisbitaalka Hargeysa, oo ahaa cisbitaalkii ugu taariikhda weyna gayiga afka Soomaaliga lagaga hadlo , Maalin Maalmaha ka mid ah Ayaa waxa la yiri Wiilwaalowâ inantii Walaasha aheyd waxay dhashay Wiil Doqon ah, oo adiga aan ku Raacin, "
1,"Sidaas ayayna ugu guuleysteen in ay sannad kasta soo saaraan koox ganacsato ah,  , islamarkaana tan iyo markaas dilay tiro dad ah oo aan la sheegin, islamarkaana dhaliyay xasarad bini aadannimo oo weyn , Haatan waxaa dunida ka howlgalaa maktabado casri ah , waxaana ka soo qayb galaya mas uuliyiin ka tirsan dowladda Soomaaliya"
1,"Qudheeduna, qacdii horeba, waa soo jiitay qaabdhismeedka Cali , Johnson ayaa uga digay Putin in duullaanka Ukraine uu u horseedi doono cunaqabateyn reer galbeedku saaro Ruushka , Waxaanan weli jawaab u helin sababta nidaamkaas loo sameeyay taclliinta hoose aan weli loogu dabbaqin tacliinta sare?"
1,"Chelsea ayaa dalab  m ah oo u dhigma  m ka gudbisay xiddiga Benfica ee u dhashay dalka Argentina, Enzo Fernandez ,  wasaaradduna ay tasdiiqiso, iydoo shahaadooyinka la iibiyo badankoodana looga shaqeeysto hayâadaha dowladda , Block mar labaad I saar cawaan yahow"
1,"Dacawadii waxa ay tidhi âœidinku waxa aad tihiin sagaal, lax keliyana qaataâ , Teknolojiyad cusub oo dhalinyarada ka caawineysa qorshaha guurka , Qeybta hore ee ciyaarta ayaa lagu kala nastay  ay ku hoggaamineysay kooxda reer London ee Arsenal"
1,"Odaygii waxa uu bilaabay inuu ka ducaysto inuusan illaahay halkan ku dilin  , halka dad  milyan ka badanna ay maanta qaxooti ku yihiin dalal kale  , Dowladda Federaalka Soomaaliya, ayaa wado qorshe ay ku dardargelinayso inay xubin ka noqoto Urur Goboleedka Iskaashiga Dhaqaalaha Bulshada Bariga Afrika {EAC}"
1,"taas oo ay sabab u tahay sare u kaca laga dareemayo qiimaha la iibiyo koobka Shaaxa ah oo gaaray  illaa  oo Sh,S , waxaa laga fishaa inuu noqdo qofka dadka farxad galiya mas'uuliyadda carruurta kale qaata,  , Madaxweynahan hore ayaa rajanaya in  uu muddo bilooyin ah ku damaashaado dalxiiska Mareykanka"
1,"dhammeystirka Dastuurka, dayn cafinta, xoojinta Dimuquraadiyeynta, Federaaleynta iyo adkaynta dowladnimada , Waxaa soo ifbaxay adeegyo casri ah oo lacagaha lagu xawisho ama lagala baxo , Ciyaartoyga ugu wayn aduunka oo si rasmi ah ugu biiray Kooxda AlNasr"
1,"Jiirkii badnaa waxay u digeen saaxiibkood oo ay ku yidhaahdeen, waar inaga keen meesha Bisadihii waa kuwane  , shacabkii yoo helay cid xaalkooda ka hadleyso ayaa u sacbiyay, saddex jeerna Saado Cali ka codsaday in ay u biisto, wayna ugu celcelisay , Wuxuu yiri Maya Waxay tiri makaa codsan karaa in aad soo islaanto, wuxuuna ku yiri Maya "
1,"Shaqadaaduna waa kuu diyaar oo waad ku soo laaban kartaa , Gabadhii noloshaas iyo cidladii ayay igu dhibsatay, waxayna ii soo jeedisay in aan shaqada joojiyo ama aan kalatagno  , cabaar markuu ka hormaray dadkii oodhan ayuu cigaal shidaad is yiri war balaayadu amuu col iila galaa dhereyaa"
1,"marka uu arko inaaney gabar ahayn, laakiin waxa waajib ah in muddo  cisho ah aaney ka badan, mudada celin ah , Ku xero dad wax tar leh oo aad waxyaabo badan kaga dabadeyan karto  , Waxaan murugada la qeybsanayaa walaalaha ganacsatada ah ee dabka ka kacay suuqa Hargaysa uu galaaftay hantidooda, "
1,"Iyaga ayaa cuntada karsado, oo dharkooda dhaqdo, gurigana nadiifiyo , Waxaan Eebbe waydiisanayaa in uu nagu kulmiyo jannooyinkiisa nicmadu dhooban tahay tan ugu sarreysa,  , Wiilkii wuxuu dhaafay meeshii jawaannada lagu iibinayay "
1,"Ciyaalka xaafaddu waxay lahaayeen meel ay tarraqa, dubnadda iyo turubka ku ciyaaraan, iyo jardiinno ay ku sheekeystaan  , Wiilwaal oo aha nin fiiro dheer ayaa markiiba hubsaday wiilkani yahay Wiilki la sheegayey ee u abtiga u ahaa,  , Wiilwaal wuxuu ahaa nin aragti dheer sidaa awgeed dareenka wajiga odayga ka muuqda ayuu ka shakiyey oo is yidhi see wax u jiraan! "
1,"Shirkii iyo madaxweynihiiba wuu ku waafaqay ,  Allaha u naxariisto Kornayl Abshir Maxamuud Shataqeey oo saakay ku shahiiday dagaal argagexisadda lala galay, , Waxa ay fiirsatay xan iyo cay aad u fool xun oo ay ninkii saaxiibkeed ahaa uga sheegayso"
1,"Markii uu wadaadkii qardhaastii dhameeyay ayaa inta uu qardhaasti is garab dhigay isaga iyo boqorkii salaad galeen  , Wuxuu ka mid ahaa cashirradii ugu qaalisanaa ee aan jaamacadda ku soo dhigtay  , Si kastaba ha noqotee, sida Tagore uu aqoonsaday, isla xumaanta iyo quudhsiga noo horseeday dagaalka ka dhanka ah dhulka ayaa waliba horseedi kara musiibo, "
1,"In kolka uu nooliga ka dhammaado uu adeerradi la soo hadlo si ay hantidiisa uga soo diraan, wixii uu hadba uga baahdo  , Muqdisho waxay soo martay waqtiyo adag oo xaalku sidaan ka adkaa, ayna ka shaqeynayeen isbitaallada Madiina, Keydsaney iyo Deyniile kaliya  , Garaadkaada iyo damiirkaada ayayna gef iyo ceeb ku tahay in aad iska dhaadhiciso in guusha iyo horumarka laguu diiddan yahay "
1,"anniga oo raba inaan wax ka barto cilmiga dhaqaaalaha ayaan kuu biray kuliyda Culuumta Kombuteerka , si aad adiguna u sii raadsato deyn aad ku mooddo bisha inta ka hartey , oo loo yaqaan Taalibaanta Pakistan Hase yeeshee kooxda ayaa markan iska fogeysay weerarkan"
1,"Waayo aqoonteeda, kartideeda iyo xilka ay hayâadda ka heysay ayaan ugu waabsaneyn , Ninkii gabadhii ayuu kaxaystay oo waxa uu yidhiâ ilaahay ayaa jira oo wax aan ku noolaano waayi maynoâ , 1i Madueke  m iyo Mykhailo Mudryk  m ayaa kor u kacday ilaa  "
1,"Markii ay isku daaleen wax war ahina u bixi weyday ayey ku kala faadhumaysteen war bal faq iyo gorfeyn waxba ku soo saari weynayee,  , Si safarkaasi u guuleysto, waxaan kula gudboon in aad in badan u fikirto, oo dib u barato naftaada iyo waxa ay ku fiican tahay, , John Rosman ayaa rumeysan in shirkadda Amazon ay arrintan kaga duwan tahay shirkadaha kale ee la midka ah"
1,"Baro inaad ka samirto kana maaranto wax aad jeclayd oo  aad gaari weyday  , Hogaamiyayaasha Afrika ayaa sanado badan ku baaqayay in kursi joogto ah laga siiyo Qaramada Midoobay , Habeen walba ninka wuxuu iiga sheekeyn jirey inta dhibaato oo uu soo geystay, "
1,"Markii qaxii laga soo laabtay wuxuu ka mid noqday waratada khudaarta ku iibisa suuqa Bakaaraha  , Mulugeta Gebrechristos waxaana uu sheegay in bilowga hub ka dhigista ay kaalin weyn ka qaadan doonto soo celinta nabadda , Kadib waxay u tagtay ninkii loâda lahaa markaa ayay ku yidhi âwaynagii ballanay gugii ee hadda ayaan diyaar ahaye maxaad haysaa?â "
1,"Shaqaalihii asagoo socodkiisii iska sii wata ayuu wuxuu arkay wax ka dhex birqaya wabiga , âœDal aan  sano ka hor tababari jirnay, soddonkii aan burbursanayn isagu dawlad ahaa, ayaa weli tababar noo soo doonanayaâ , Waxaa ka go'neyd inay ganacsigooda heer fiican gaarsiiyaan"
1,"oo ah inay jirtay wax isdabamarin dhanka doorashada ah,  , marka laga yimaado dayrka weyn ee ku teedsan gudahiisa waxaa ka muuqda dayac uu sababay musuq maasuq, , sidoo kale waxaa Magaalo ahaanteeda ku tiirsan dhul aad u balaaran oo dad farabadan ku noolyihiin,"
1," maalin ayaan asbuucii Jaamacadda dhiganayay  , Intaas dabeed Boqorkii ayaa isugu yeedhay dhamaan Dadkii wuxuuna ku amray Qofkasta inuu ka qayb qaato raadinta silsiladda,  , Noqo Mid Deeqsi ah , Madaxweynaha ayaa tilmaamay in Dawladdu ay xoogga saartay ilaalinta xuquuqda shaqaalaha Soomaaliyeed, "
1,"Alle ha u naxariistee Marxuum Beddel Jaamac Xirsi waxaa uu ahaa haldoor,  , Wafuud sare oo ay qeyb ka yihiin Madaxweynaha DFS Xasan Sheekh Maxamuud, Guddoomiyaha Golaha Shacabka BJFS, , laakiin markii uu ogaadaba uu iska sii xayirayey , waxaana ka gaabsaday TikTok oo aan waqti badan gelin jiray "
1,"Maalinkii xigtayna waxay u sheegtay inay tahay Shankaroon Guuleed oo rabta inay Mustaqbal la sameyso  , Waxa uu daliishaday in raggii rag ahaa ee nebi Muxammed la jaalay ay geelleey ahaayeen,  , Ma kala garan kartid jinsiyadahooda oo waxay ku wada labisanyihiin dhar cadcad, "
1,"Si aan maalin kasta qado u helo ayaan kabalyaaeri kula heshiiyay in uu i siiyo cuntada reereebka ah,  , Laakiin mushkiladdu waxay tahay inay dhallinyaradaasi ay waddanka u yaqaannaan Muqdisho iyo magaalooyinka waaweyn oo kaliya, , Seedigii ayaa yidhi âfaraskaagii mid u eeg ayaan shan halaad soo siistayâ "
1,"waxaa loo arki karaa inaad raali ka tahay in degmada Baladxaawo maamulkeeda Shabaab la wareego , Zaynaba way aqbashay, waana loo guuriyay, waxayna u dhashay Cali iyo Umaama , Wuxuu igu yiri fikraddaada waa tii ugu doqonimo badneyd ee aan abid maqlo,"
1,"sida nolosha loola harjadaayo, rejada ay dhallinyaradu ka qabaan mustaqbalka , laakiin dacawadii waxa ay kula talisay in ay saf galaan sagaalkooduba,laxna ay toban kaga dhigto , Ninkii martida loo ahaa ayaa haddana waxa uu soo lisay labadii halaad "
1,"waxaan fadliga bisha Ramadaan awgeed Alle uga baryayaa in uu ka siiyo beddel ka khayr badan hantida halkaas kaga gubatay , Falis iyo Qanciye oo hadalo kulul Taleefanka isku dhaafsaday, Qanciye oonan soo jiifaneynin iyo Falis iyo Carawelo oo Guriga jooga ayay noo mareysay , Ma dhabbaa in dayaxa la tagay?"
1,"waxaa se sii gilgilay oo damacii dheeraa ee Somaliland bohol ka sii tuuray iskudaygii maquunin iyo adeegsi awood ciidan oo lagu cabburiyo rabitaanka iyo iraadada bulshada gobolka,  , ka madaxbanaanahay in milyan ama labo ama saddex ama boqolaal milyan nalaku doorsiin karo jiritaanka ummadda Soomaaliyeed iyo mustaqbalka dhalinyarada soo koraya , oo la yiraahdo Goojacadde  ayuu yiri mid kamid ah dadka deegaanka oo la hadlayay Puntlandtimes"
